slug,name,oneLiner,description,category,logoUrl,websiteUrl,docsUrl,pricingUrl,apiType,authMethod,hasFreeTier,sdkLanguages,hasWebhooks,aiCapabilities,aiDifficulty,starterPrompt,mcpReady,isFeatured,alternativeTo,integrations
leadbay,Leadbay,AI-powered B2B prospecting and lead generation platform.,"Leadbay is an AI-driven sales tool that helps teams find and engage high-quality B2B prospects. It uses AI to identify leads based on specific criteria, extract verified contact information, and execute personalized multi-channel outreach. Leadbay focus on providing a scalable solution for outbound sales that minimizes manual work while maximizing the number of qualified conversations through intelligent automation.",Prospecting,/logos/leadbay.svg,https://leadbay.ai,https://leadbay.ai,https://leadbay.ai,"[""REST""]","[""API Key""]",false,[],true,"[""AI Lead Discovery"", ""Automated Contact Extraction"", ""Outreach Personalization AI""]",Beginner-Friendly,"Claude, use Leadbay to find 100 new leads in the tech sector and draft an initial outreach message for each.",false,false,"[""Apollo.io"", ""Lusha"", ""Hunter""]",
compelling-ai,Compelling,AI sales assistant for personalized outreach and prospecting.,"Compelling is an AI-powered sales assistant designed to help reps personalize their outreach at scale. It uses AI to research prospects and generate tailored messages for email and LinkedIn. Compelling focuses on helping reps build stronger connections by providing them with relevant insights and talking points for every prospect in their list, helping to drive higher engagement and reply rates.",Sales Engagement,/logos/compelling.svg,https://compelling.ai,https://compelling.ai,https://compelling.ai,"[""REST""]","[""API Key""]",false,[],true,"[""AI Prospect Research"", ""Personalized Outreach Generation"", ""Engagement Optimization AI""]",Beginner-Friendly,"Claude, research this prospect using Compelling and draft a personalized intro email mentioning their recent company growth.",false,false,"[""Reachy"", ""Salee AI"", ""Twain""]",
advisr,Advisr,Sales automation and advisory platform for media companies.,"Advisr is a specialized sales automation platform built for the media and advertising industries. It provides tools for media planning, proposal generation, and sales performance tracking. Advisr uses AI to guide reps through complex product catalogs and pricing structures, ensuring that every proposal is accurate, professional, and optimized for revenue growth in the media sector.",Operations,/logos/advisr.svg,https://advisr.com,https://advisr.com,https://advisr.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI-guided Media Planning"", ""Automated Proposal Generation"", ""Sales Performance Intelligence""]",Intermediate,"Claude, use Advisr to generate a multi-channel media proposal for this prospect based on their $50k budget and target audience.",false,false,"[""Salesforce"", ""Pipedrive"", ""Mediaocean""]",
databook,Databook,Strategic relationship management platform for enterprise sales.,"Databook is an AI-powered platform that provides enterprise sales teams with strategic insights into their target accounts. It uses AI to analyze financial data, industry trends, and organizational priorities to help reps identify the best opportunities and build deep relationships with key decision-makers. Databook focus on enabling 'strategic selling' by providing reps with the data and talking points needed to align their value prop with their customer's top business objectives.",Analytics,/logos/databook.svg,https://databook.com,https://databook.com,https://databook.com,"[""REST""]","[""API Key""]",false,[],true,"[""Strategic Account Intelligence"", ""Predictive Buyer Priorities"", ""Enterprise Deal Analytics""]",Advanced,"Claude, use Databook to identify the top three business priorities for 'Fortune 500 Co' and how our product can help achieve them.",false,true,"[""6sense"", ""Demandbase"", ""Draup""]",
buzzboard,BuzzBoard,AI-driven sales intelligence and prospecting for SMB sales.,"BuzzBoard is a sales intelligence platform that helps companies identify and engage small to mid-sized businesses (SMBs). It uses AI to crawl the web and provide reps with deep insights into an SMB's digital presence, tech stack, and growth signals. BuzzBoard helps reps personalize their outreach and deliver more relevant value cases to SMB owners, helping to improve conversion rates and drive revenue in the lower mid-market.",Prospecting,/logos/buzzboard.svg,https://buzzboard.com,https://buzzboard.com,https://buzzboard.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI SMB Intelligence"", ""Predictive Prospecting Signals"", ""Automated Value Case Generation""]",Intermediate,"Claude, use BuzzBoard to find 20 local businesses in Chicago that have recently increased their digital advertising spend.",false,false,"[""ZoomInfo"", ""D&B Hoovers"", ""Apollo.io""]",
draup,Draup,AI-powered sales intelligence and talent management platform.,"Draup is an AI-driven platform that provides deep intelligence into global enterprises and their talent pools. For sales teams, it offers insights into an organization's strategic priorities, decision-making structures, and digital transformation initiatives. Draup's AI helps reps identify high-value targets and build personalized outreach strategies that resonate with executive-level buyers at large, complex organizations.",Analytics,/logos/draup.svg,https://draup.com,https://draup.com,https://draup.com,"[""REST""]","[""API Key""]",false,[],true,"[""Enterprise Strategic Intelligence"", ""Decision-maker Persona Analysis"", ""Predictive Organizational Change Monitoring""]",Advanced,"Claude, analyze 'Large Global Corp' in Draup and identify the key stakeholders responsible for their new 'Cloud Infrastructure' initiative.",false,false,"[""6sense"", ""Demandbase"", ""Databook""]",
landbase,Landbase,AI-driven GTM platform for prospecting and lead generation.,"Landbase is an AI-powered platform that helps GTM teams automate their prospecting and lead discovery. It uses AI to identify high-intent accounts and contacts by monitoring billions of digital signals across the web. Landbase provides sales teams with real-time alerts and automated workflows to engage prospects at the right moment, helping them build more pipeline and drive revenue through data-driven intelligence.",Prospecting,/logos/landbase.svg,https://www.landbase.com/,https://www.landbase.com/,https://www.landbase.com/,"[""REST""]","[""API Key""]",false,[],true,"[""AI Sales Intent Discovery"", ""Predictive Buyer Signal Monitoring"", ""Automated Pipeline Identification""]",Intermediate,"Claude, use Landbase to alert me in Slack whenever a target account shows new intent signals related to 'CRM Integration'.",false,false,"[""6sense"", ""Aptivio"", ""Demandbase""]",
salesmotion,Salesmotion,AI sales platform for automated prospecting and outbound outreach.,"Salesmotion is an AI-driven sales platform designed to help teams automate their lead generation and prospecting efforts. It uses AI to identify high-quality leads, research their needs, and execute personalized multi-channel outreach. Salesmotion focuses on providing a scalable solution for outbound sales that minimizes manual work while maximizing the number of qualified conversations through intelligent automation.",Sales Engagement,/logos/salesmotion.svg,https://salesmotion.io,https://salesmotion.io,https://salesmotion.io,"[""REST""]","[""API Key""]",false,[],true,"[""AI Lead Discovery"", ""Automated Outbound Sequences"", ""Personalized Message Drafting""]",Beginner-Friendly,"Claude, set up a new campaign in Salesmotion targeting 'VPs of Marketing' at tech companies with more than 50 employees.",false,false,"[""Salesloft"", ""Outreach"", ""Reply.io""]",
genesy,Genesy,AI-powered lead generation and sales automation platform.,"Genesy is an AI-driven platform that helps companies identify high-intent prospects and automate their outreach. It uses AI to detect buyer interest based on technographic changes, job switches, and social signals. Genesy provides sales teams with real-time alerts and automated workflows to engage prospects at the perfect moment, helping them build more pipeline and drive revenue through data-driven intelligence.",Prospecting,/logos/genesy.svg,https://genesy.ai,https://genesy.ai,https://genesy.ai/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Sales Intent Discovery"", ""Predictive Buyer Signal Monitoring"", ""Automated Outreach Sequences""]",Intermediate,"Claude, use Genesy to identify 50 high-intent leads in the fintech sector who recently updated their data stack.",false,false,"[""6sense"", ""Apollo.io"", ""Lusha""]",
ai-bees,AI Bees,AI-driven marketing and sales agency services for revenue growth.,AI Bees is a marketing and sales agency that leverages proprietary AI technology to deliver managed outbound services. They combine AI-powered lead discovery and personalized outreach with human oversight to generate a consistent flow of qualified meetings for their clients. AI Bees focus on high-engagement prospecting and ensure that sales teams are spending their time with the most promising leads through their AI-driven managed service model.,Prospecting,/logos/aibees.svg,https://ai-bees.io,https://ai-bees.io,https://ai-bees.io,"[""REST""]","[""API Key""]",false,[],true,"[""AI Prospect Discovery"", ""Managed Outreach Automation"", ""High-intent Lead Generation""]",Intermediate,"Claude, use AI Bees to find 50 high-intent leads in the SaaS sector and start a new managed outreach campaign.",false,false,"[""Glencoco"", ""Belkins"", ""Cience""]",
primerole,Primerole,AI sales assistant for personalized outreach and engagement.,"Primerole is an AI-powered sales assistant designed to help reps scale their personalized outreach. It uses AI to analyze prospect profiles and generate tailored connection requests and follow-ups for email and social media. Primerole focuses on simplifying the outbound process by providing reps with smart suggestions and automation tools that maintain a human touch in every interaction, helping to drive higher response rates.",Sales Engagement,/logos/primerole.svg,https://primerole.com,https://primerole.com,https://primerole.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Outreach Personalization"", ""Automated Sequence Management"", ""Engagement Predictive Analytics""]",Beginner-Friendly,"Claude, draft a personalized introductory email in Primerole for this prospect based on their company's recent series B funding.",false,false,"[""Reachy"", ""Salee AI"", ""Salesrobot""]",
